,Unnamed: 0,carat,cut,cut_ord,color,clarity,clarity_ord,price
46659,46660,0.9,Very Good,3,G,SI1,3,3512
46660,46661,0.5,Premium,4,G,VVS2,6,1935
46661,46662,0.93,Very Good,3,I,VS1,4,4033
46662,46663,0.4,Very Good,3,E,VS2,5,693
46663,46664,1.01,Ideal,5,E,SI2,2,4921
46664,46665,1.0,Very Good,3,D,VS2,5,7146
46665,46666,0.31,Ideal,5,D,VS2,5,734
46666,46667,0.32,Ideal,5,G,VVS2,6,708
46667,46668,0.5,Very Good,3,E,VS2,5,1624
46668,46669,0.5,Good,2,J,VS2,5,963
46669,46670,0.72,Ideal,5,J,VS1,4,1832
46670,46671,0.36,Premium,4,F,VS2,5,905
46671,46672,1.16,Ideal,5,G,IF,8,10082
46672,46673,2.0,Good,2,H,VS2,5,18023
46673,46674,0.3,Ideal,5,J,VS2,5,630
46674,46675,1.5,Ideal,5,G,SI1,3,12009
46675,46676,0.4,Ideal,5,D,VVS2,6,1078
46676,46677,0.43,Premium,4,E,SI1,3,792
46677,46678,1.1,Ideal,5,F,VS2,5,7453
46678,46679,1.01,Very Good,3,D,SI1,3,5619
46679,46680,0.32,Very Good,3,F,SI2,2,421
46680,46681,1.0,Very Good,3,E,VS1,4,5914
46681,46682,0.52,Premium,4,F,SI1,3,1244
46682,46683,0.3,Ideal,5,H,VS2,5,454
46683,46684,1.0,Very Good,3,F,SI1,3,4851
46684,46685,0.38,Ideal,5,F,VS2,5,1026
46685,46686,0.7,Good,2,E,VS1,4,2782
46686,46687,0.32,Premium,4,J,VS2,5,504
46687,46688,0.72,Ideal,5,E,SI1,3,2688
46688,46689,1.21,Premium,4,D,VS1,4,10706
46689,46690,0.53,Ideal,5,H,VS1,4,1678
46690,46691,0.41,Very Good,3,F,VS2,5,863
46691,46692,0.31,Ideal,5,G,IF,8,924
46692,46693,1.5,Good,2,G,SI1,3,10428
46693,46694,1.11,Good,2,D,SI1,3,6088
46694,46695,0.41,Very Good,3,H,VVS1,7,991
46695,46696,1.01,Good,2,E,SI2,2,3737
46696,46697,1.22,Ideal,5,G,VS1,4,9166
46697,46698,0.54,Ideal,5,F,SI1,3,1307
46698,46699,1.58,Premium,4,I,VS1,4,10428
46699,46700,1.17,Ideal,5,I,VS1,4,5892
46700,46701,0.52,Premium,4,E,SI1,3,1577
46701,46702,2.19,Very Good,3,I,SI1,3,14819
46702,46703,1.0,Very Good,3,F,SI2,2,3789
46703,46704,0.51,Ideal,5,G,SI2,2,973
46704,46705,1.12,Very Good,3,D,SI1,3,5966
46705,46706,0.7,Ideal,5,G,VS1,4,2670
46706,46707,1.13,Very Good,3,H,SI2,2,4661
46707,46708,0.71,Ideal,5,F,VS1,4,3701
46708,46709,1.11,Ideal,5,G,VS1,4,9261
46709,46710,2.01,Good,2,I,VS2,5,17497
46710,46711,0.72,Good,2,E,SI1,3,2361
46711,46712,1.6,Premium,4,J,VS1,4,9032
46712,46713,0.9,Fair,1,G,SI1,3,3145
46713,46714,1.0,Ideal,5,F,VS1,4,7056
46714,46715,0.32,Ideal,5,G,SI1,3,461
46715,46716,1.0,Very Good,3,F,VS2,5,6352
46716,46717,1.02,Premium,4,G,VS2,5,5593
46717,46718,1.15,Premium,4,G,VS1,4,7032
46718,46719,0.51,Ideal,5,I,SI2,2,913
46719,46720,1.51,Very Good,3,I,VS1,4,9467
46720,46721,0.52,Very Good,3,D,VS1,4,1860
46721,46722,0.53,Ideal,5,F,SI2,2,1142
46722,46723,0.78,Ideal,5,I,VS2,5,2652
46723,46724,1.0,Very Good,3,D,VS2,5,6937
46724,46725,0.72,Premium,4,E,IF,8,3951
46725,46726,0.3,Ideal,5,I,VVS1,7,709
46726,46727,1.03,Ideal,5,E,SI2,2,5491
46727,46728,1.2,Good,2,G,SI2,2,5310
46728,46729,2.19,Ideal,5,H,SI1,3,18475
46729,46730,2.17,Fair,1,G,I1,1,6817
46730,46731,0.71,Very Good,3,H,SI1,3,2207
46731,46732,0.28,Ideal,5,G,VVS2,6,586
46732,46733,1.3,Premium,4,G,VS2,5,9216
46733,46734,2.13,Premium,4,H,SI2,2,12753
46734,46735,0.38,Premium,4,F,VS1,4,933
46735,46736,0.41,Ideal,5,E,VVS2,6,1187
46736,46737,1.23,Ideal,5,D,VVS2,6,12848
46737,46738,1.26,Ideal,5,J,SI2,2,4742
46738,46739,0.58,Ideal,5,F,VS2,5,1657
46739,46740,0.7,Very Good,3,E,VS1,4,3068
46740,46741,0.36,Ideal,5,G,VVS1,7,1053
46741,46742,2.29,Premium,4,H,VS2,5,17539
46742,46743,0.31,Ideal,5,E,SI1,3,516
46743,46744,1.01,Very Good,3,I,SI2,2,5000
46744,46745,0.91,Premium,4,G,SI1,3,4045
46745,46746,0.32,Ideal,5,E,VVS2,6,864
46746,46747,0.41,Premium,4,F,VS1,4,1076
46747,46748,0.27,Ideal,5,E,VVS2,6,799
46748,46749,0.3,Very Good,3,E,VVS2,6,743
46749,46750,0.56,Very Good,3,D,VS2,5,1963
46750,46751,0.31,Ideal,5,E,VS2,5,680
46751,46752,0.39,Very Good,3,H,VS2,5,661
46752,46753,0.9,Premium,4,E,VS2,5,4562
46753,46754,0.71,Premium,4,D,SI1,3,2249
46754,46755,0.61,Ideal,5,D,VS2,5,2147
46755,46756,0.8,Very Good,3,H,SI2,2,2487
46756,46757,1.01,Good,2,F,SI1,3,4899
46757,46758,0.91,Premium,4,I,SI1,3,2475
46758,46759,2.54,Very Good,3,H,SI2,2,16353
46759,46760,1.58,Ideal,5,F,SI1,3,14495
46760,46761,2.26,Ideal,5,H,SI2,2,17312
46761,46762,1.5,Premium,4,D,SI1,3,11863
46762,46763,1.01,Premium,4,I,SI2,2,3971
46763,46764,0.27,Very Good,3,F,VVS2,6,682
46764,46765,1.01,Ideal,5,D,SI2,2,4916
46765,46766,1.83,Very Good,3,G,VS2,5,18358
46766,46767,0.33,Ideal,5,H,SI1,3,594
46767,46768,1.08,Ideal,5,H,VS2,5,5625
46768,46769,1.0,Premium,4,D,VVS2,6,10046
46769,46770,1.58,Premium,4,F,SI2,2,9290
46770,46771,0.33,Premium,4,G,VS1,4,854
46771,46772,1.47,Very Good,3,H,SI1,3,8663
46772,46773,1.51,Premium,4,F,VS2,5,14465
46773,46774,0.31,Ideal,5,G,SI2,2,408
46774,46775,1.07,Premium,4,H,SI1,3,5055
46775,46776,1.01,Ideal,5,F,SI2,2,4458
46776,46777,1.29,Ideal,5,H,VS1,4,9273
46777,46778,0.41,Very Good,3,E,SI1,3,755
46778,46779,0.52,Very Good,3,I,SI2,2,974
46779,46780,2.01,Fair,1,G,SI2,2,12450
46780,46781,0.76,Premium,4,H,SI1,3,2227
46781,46782,0.76,Ideal,5,G,VVS1,7,3671
46782,46783,1.2,Premium,4,G,SI1,3,6494
46783,46784,1.08,Ideal,5,G,VS2,5,7295
46784,46785,1.07,Ideal,5,G,VS1,4,7198
46785,46786,0.33,Good,2,G,IF,8,984
46786,46787,0.3,Premium,4,E,VS2,5,844
46787,46788,0.39,Premium,4,E,VS2,5,951
46788,46789,0.36,Premium,4,H,VS1,4,810
46789,46790,1.2,Very Good,3,H,I1,1,2850
46790,46791,2.01,Good,2,H,SI2,2,12423
46791,46792,1.14,Premium,4,D,SI2,2,4972
46792,46793,1.52,Very Good,3,G,SI1,3,10150
46793,46794,0.41,Premium,4,G,VS1,4,961
46794,46795,1.2,Ideal,5,G,VS2,5,8414
46795,46796,1.52,Premium,4,E,VS1,4,16779
46796,46797,0.55,Very Good,3,D,VVS2,6,2585
46797,46798,1.58,Premium,4,G,VS2,5,13132
46798,46799,0.32,Ideal,5,I,IF,8,864
46799,46800,2.43,Ideal,5,I,SI2,2,17856
46800,46801,0.9,Ideal,5,H,VS2,5,4871
46801,46802,1.02,Good,2,E,SI2,2,4398
46802,46803,0.35,Premium,4,H,VS1,4,788
46803,46804,0.71,Premium,4,F,SI1,3,2633
46804,46805,1.21,Ideal,5,J,VS2,5,5653
46805,46806,0.7,Good,2,H,VS2,5,2083
46806,46807,0.37,Premium,4,H,VVS2,6,957
46807,46808,1.21,Premium,4,I,SI1,3,5353
46808,46809,1.07,Premium,4,G,VS2,5,6779
46809,46810,0.36,Ideal,5,F,VS1,4,803
46810,46811,1.76,Premium,4,G,VS2,5,16879
46811,46812,0.4,Ideal,5,J,IF,8,1063
46812,46813,1.06,Premium,4,F,SI2,2,4372
46813,46814,1.29,Ideal,5,F,SI1,3,7790
46814,46815,0.4,Ideal,5,H,SI1,3,1031
46815,46816,0.7,Premium,4,E,SI1,3,2777
46816,46817,1.2,Very Good,3,D,SI2,2,6602
46817,46818,0.37,Premium,4,F,VS1,4,833
46818,46819,1.06,Very Good,3,H,SI2,2,4372
46819,46820,0.26,Very Good,3,F,VS1,4,499
46820,46821,2.33,Premium,4,J,SI1,3,11638
46821,46822,1.01,Very Good,3,I,SI1,3,4412
46822,46823,0.41,Ideal,5,F,VS1,4,1076
46823,46824,0.71,Very Good,3,J,SI2,2,1805
46824,46825,0.38,Ideal,5,E,SI1,3,700
46825,46826,0.75,Premium,4,G,VVS2,6,3486
46826,46827,1.56,Ideal,5,I,VS2,5,9295
46827,46828,0.81,Ideal,5,E,SI2,2,3015
46828,46829,0.91,Good,2,J,VS2,5,2854
46829,46830,0.41,Ideal,5,E,VS1,4,1079
46830,46831,0.5,Good,2,D,SI1,3,1447
46831,46832,0.53,Ideal,5,H,SI2,2,1020
46832,46833,0.53,Very Good,3,F,SI1,3,1291
46833,46834,0.75,Ideal,5,G,VS2,5,2991
46834,46835,0.53,Very Good,3,E,VS1,4,1776
46835,46836,0.7,Very Good,3,G,VVS1,7,3073
46836,46837,0.39,Premium,4,G,VS1,4,1024
46837,46838,1.01,Ideal,5,E,SI2,2,4604
46838,46839,1.0,Very Good,3,G,VVS2,6,6818
46839,46840,0.61,Very Good,3,F,VS2,5,1989
46840,46841,1.2,Very Good,3,H,SI1,3,5567
46841,46842,1.19,Ideal,5,F,VS1,4,10449
46842,46843,1.0,Premium,4,G,SI1,3,4493
46843,46844,0.97,Ideal,5,E,SI2,2,4078
46844,46845,0.55,Ideal,5,G,VS2,5,1833
46845,46846,1.0,Very Good,3,D,SI2,2,4628
46846,46847,0.32,Ideal,5,D,VS2,5,972
46847,46848,0.77,Ideal,5,E,VS1,4,3697
46848,46849,0.54,Premium,4,E,VVS1,7,2370
46849,46850,2.03,Ideal,5,J,SI2,2,12716
46850,46851,0.35,Ideal,5,F,VVS1,7,945
46851,46852,1.7,Ideal,5,G,VVS1,7,18279
46852,46853,0.43,Ideal,5,G,VS1,4,1005
46853,46854,1.51,Very Good,3,D,VS2,5,12311
46854,46855,0.23,Very Good,3,E,VVS1,7,478
46855,46856,2.01,Very Good,3,G,SI1,3,15038
46856,46857,1.06,Very Good,3,G,VS1,4,6663
46857,46858,0.83,Ideal,5,G,SI2,2,2751
46858,46859,0.3,Premium,4,E,VVS1,7,956
46859,46860,0.32,Ideal,5,H,SI1,3,479
46860,46861,0.71,Premium,4,G,VS2,5,2803
46861,46862,1.55,Very Good,3,G,VS1,4,14386
46862,46863,2.14,Premium,4,I,SI2,2,12970
46863,46864,0.38,Ideal,5,E,VVS2,6,1176
46864,46865,1.21,Ideal,5,I,SI2,2,4880
46865,46866,1.17,Ideal,5,J,VS1,4,5242
46866,46867,0.3,Ideal,5,G,VVS1,7,789
46867,46868,0.41,Very Good,3,G,VS1,4,899
46868,46869,0.32,Ideal,5,G,VS2,5,561
46869,46870,1.18,Premium,4,G,VVS2,6,9137
46870,46871,0.64,Ideal,5,F,VVS2,6,3217
46871,46872,1.05,Ideal,5,G,SI2,2,3299
46872,46873,0.31,Premium,4,E,VVS1,7,924
46873,46874,0.9,Ideal,5,G,VS1,4,5080
46874,46875,1.05,Ideal,5,H,SI2,2,4410
46875,46876,0.28,Ideal,5,E,VS1,4,598
46876,46877,0.4,Very Good,3,E,VVS1,7,1333
46877,46878,0.71,Very Good,3,E,SI1,3,2590
46878,46879,0.3,Very Good,3,I,SI1,3,506
46879,46880,0.57,Ideal,5,E,SI1,3,1728
46880,46881,1.5,Premium,4,J,SI2,2,5351
46881,46882,0.73,Ideal,5,F,VS2,5,2762
46882,46883,2.74,Fair,1,J,I1,1,8807
46883,46884,2.11,Very Good,3,E,SI2,2,17871
46884,46885,0.32,Ideal,5,H,VS2,5,648
46885,46886,0.31,Premium,4,H,VVS1,7,907
46886,46887,0.34,Premium,4,G,VS2,5,765
46887,46888,1.55,Ideal,5,F,SI1,3,11011
46888,46889,0.54,Ideal,5,G,VS1,4,1754
46889,46890,0.33,Very Good,3,I,SI1,3,445
46890,46891,2.13,Ideal,5,H,SI2,2,15288
46891,46892,0.3,Premium,4,H,SI2,2,368
46892,46893,0.54,Very Good,3,H,SI1,3,1240
46893,46894,1.02,Very Good,3,H,VS2,5,5383
46894,46895,0.5,Fair,1,F,SI2,2,1156
46895,46896,0.51,Ideal,5,D,VS1,4,2066
46896,46897,1.02,Premium,4,J,SI2,2,3455
46897,46898,1.21,Very Good,3,H,SI1,3,6194
46898,46899,1.6,Premium,4,G,SI1,3,11818
46899,46900,1.42,Premium,4,E,SI1,3,9447
46900,46901,2.01,Very Good,3,G,SI2,2,15563
46901,46902,1.84,Premium,4,H,SI1,3,13779
46902,46903,0.31,Premium,4,G,VVS1,7,1046
46903,46904,0.9,Good,2,H,VS2,5,3881
46904,46905,1.27,Premium,4,G,VVS2,6,10389
46905,46906,0.31,Very Good,3,D,SI2,2,462
46906,46907,0.3,Premium,4,G,VS1,4,776
46907,46908,1.5,Good,2,J,SI2,2,6746
46908,46909,1.6,Ideal,5,H,SI1,3,9548
46909,46910,1.13,Ideal,5,F,SI1,3,6391
46910,46911,1.01,Good,2,D,VS2,5,6113
46911,46912,1.1,Very Good,3,G,SI2,2,4066
46912,46913,0.32,Very Good,3,H,SI1,3,591
46913,46914,0.33,Ideal,5,D,VS2,5,1002
46914,46915,1.81,Premium,4,I,VS2,5,12939
46915,46916,1.23,Ideal,5,H,VVS2,6,8509
46916,46917,2.06,Ideal,5,J,SI2,2,11234
46917,46918,0.32,Ideal,5,H,VS1,4,561
46918,46919,2.01,Very Good,3,H,SI2,2,11780
46919,46920,1.7,Ideal,5,H,I1,1,7197
46920,46921,1.0,Very Good,3,F,SI2,2,4255
46921,46922,0.5,Very Good,3,E,VVS2,6,2105
46922,46923,0.31,Ideal,5,G,VVS1,7,789
46923,46924,1.21,Fair,1,G,SI1,3,6397
46924,46925,0.71,Good,2,I,SI2,2,1922
46925,46926,0.42,Premium,4,D,VS1,4,1235
46926,46927,0.53,Ideal,5,H,VS1,4,1678
46927,46928,0.7,Good,2,E,SI2,2,1929
46928,46929,1.26,Premium,4,J,SI1,3,5207
46929,46930,1.28,Premium,4,I,SI1,3,3942
46930,46931,0.72,Ideal,5,I,VVS2,6,2452
46931,46932,0.71,Very Good,3,E,VS1,4,3464
46932,46933,0.41,Premium,4,G,VS2,5,827
46933,46934,1.01,Fair,1,I,VS2,5,3597
46934,46935,0.25,Very Good,3,D,VVS2,6,548
46935,46936,1.02,Ideal,5,H,VVS2,6,4798
46936,46937,0.5,Premium,4,H,SI1,3,1219
46937,46938,0.31,Ideal,5,D,VVS2,6,766
46938,46939,1.14,Very Good,3,I,VS2,5,4785
46939,46940,1.14,Ideal,5,H,SI2,2,4788
46940,46941,1.2,Premium,4,F,I1,1,2360
46941,46942,0.9,Ideal,5,I,VVS2,6,4011
46942,46943,1.12,Ideal,5,G,SI2,2,4712
46943,46944,2.02,Very Good,3,J,SI2,2,11757
46944,46945,1.0,Good,2,J,VS2,5,3422
46945,46946,0.41,Good,2,F,SI1,3,685
46946,46947,0.4,Ideal,5,J,IF,8,828
46947,46948,0.37,Premium,4,F,VS2,5,957
46948,46949,1.14,Very Good,3,H,SI1,3,5458
46949,46950,0.72,Ideal,5,F,VS1,4,3330
46950,46951,0.71,Ideal,5,E,VS1,4,3748
46951,46952,0.5,Ideal,5,D,VVS2,6,2100
46952,46953,0.78,Very Good,3,H,SI1,3,2600
46953,46954,0.32,Ideal,5,D,VS2,5,713
46954,46955,1.53,Ideal,5,G,VS1,4,16311
46955,46956,1.61,Premium,4,H,VS1,4,12242
46956,46957,0.49,Premium,4,D,SI1,3,1444
46957,46958,0.32,Ideal,5,E,VS2,5,900
46958,46959,0.41,Ideal,5,F,VVS1,7,1295
46959,46960,0.7,Very Good,3,D,SI1,3,2604
46960,46961,0.53,Ideal,5,G,VVS2,6,1865
46961,46962,1.01,Premium,4,H,VS1,4,5147
46962,46963,0.92,Very Good,3,D,SI2,2,3707
46963,46964,0.55,Very Good,3,G,VS1,4,1667
46964,46965,0.49,Very Good,3,E,SI1,3,1400
46965,46966,1.0,Good,2,D,VS2,5,6189
46966,46967,1.08,Ideal,5,D,SI1,3,6539
46967,46968,0.8,Ideal,5,F,SI2,2,3066
46968,46969,0.41,Ideal,5,J,VS1,4,674
46969,46970,0.53,Ideal,5,G,SI1,3,1371
46970,46971,0.32,Ideal,5,F,SI1,3,586
46971,46972,0.55,Premium,4,G,VS2,5,1556
46972,46973,0.74,Ideal,5,F,SI1,3,2851
46973,46974,0.73,Very Good,3,E,SI1,3,2871
46974,46975,1.06,Ideal,5,D,SI1,3,6565
46975,46976,0.9,Fair,1,F,VS2,5,4229
46976,46977,0.91,Very Good,3,G,SI1,3,3830
46977,46978,0.35,Ideal,5,G,IF,8,959
46978,46979,2.01,Good,2,J,VS1,4,11526
46979,46980,0.31,Ideal,5,F,IF,8,1046
46980,46981,0.3,Ideal,5,F,IF,8,886
46981,46982,0.76,Premium,4,H,SI2,2,1985
46982,46983,1.96,Very Good,3,H,SI2,2,13099
46983,46984,0.38,Very Good,3,F,VS1,4,871
46984,46985,1.09,Ideal,5,I,SI1,3,5486
46985,46986,0.81,Very Good,3,G,SI1,3,3095
46986,46987,0.54,Ideal,5,D,VS2,5,1725
46987,46988,0.4,Good,2,E,SI2,2,798
46988,46989,0.51,Premium,4,G,VS1,4,1656
46989,46990,0.71,Very Good,3,I,VVS1,7,2559
46990,46991,1.77,Ideal,5,D,SI2,2,13026
46991,46992,0.3,Ideal,5,G,VVS2,6,878
46992,46993,0.37,Ideal,5,D,SI1,3,823
46993,46994,0.73,Ideal,5,E,VS2,5,3275
46994,46995,0.9,Ideal,5,D,VS2,5,5897
46995,46996,1.15,Very Good,3,H,VS2,5,5831
46996,46997,0.54,Premium,4,E,VS1,4,2608
46997,46998,2.31,Premium,4,H,SI2,2,12269
46998,46999,0.32,Premium,4,H,VVS2,6,602
46999,47000,0.52,Ideal,5,E,SI2,2,1232
47000,47001,0.3,Premium,4,E,VS2,5,658
47001,47002,0.41,Very Good,3,F,SI1,3,969
47002,47003,0.4,Ideal,5,D,VVS1,7,1637
47003,47004,0.31,Premium,4,F,VS2,5,802
47004,47005,1.02,Ideal,5,D,SI2,2,5235
47005,47006,0.3,Very Good,3,H,VS1,4,675
47006,47007,0.9,Ideal,5,I,VS2,5,3805
47007,47008,1.02,Good,2,F,SI2,2,3633
47008,47009,0.53,Ideal,5,G,VS1,4,1721
47009,47010,0.91,Ideal,5,F,SI2,2,3812
47010,47011,1.02,Ideal,5,G,VVS1,7,8485
47011,47012,0.65,Premium,4,D,VVS2,6,3003
47012,47013,1.05,Good,2,I,VS2,5,4529
47013,47014,0.74,Ideal,5,D,VS2,5,3668
47014,47015,1.51,Premium,4,I,SI1,3,8574
47015,47016,1.06,Premium,4,D,VS2,5,7541
47016,47017,1.22,Premium,4,I,SI2,2,4831
47017,47018,0.31,Premium,4,D,SI1,3,732
47018,47019,1.7,Premium,4,F,VS2,5,13737
47019,47020,0.77,Ideal,5,D,VVS2,6,5207
47020,47021,0.32,Ideal,5,D,VS2,5,972
47021,47022,0.42,Ideal,5,D,VVS2,6,1223
47022,47023,2.08,Premium,4,J,VS2,5,14933
47023,47024,1.03,Very Good,3,E,SI2,2,4326
47024,47025,0.24,Ideal,5,G,VVS1,7,559
47025,47026,0.34,Very Good,3,G,VS2,5,765
47026,47027,1.37,Premium,4,H,VS2,5,6337
47027,47028,0.7,Very Good,3,J,SI1,3,1817
47028,47029,0.53,Ideal,5,D,SI2,2,1316
47029,47030,1.15,Ideal,5,G,VVS1,7,9377
47030,47031,1.04,Ideal,5,H,SI1,3,3984
47031,47032,0.24,Very Good,3,F,VS1,4,373
47032,47033,2.01,Ideal,5,J,SI2,2,13253
47033,47034,0.72,Very Good,3,G,VS2,5,2578
47034,47035,0.54,Ideal,5,G,SI2,2,1287
47035,47036,0.25,Very Good,3,E,VVS1,7,526
47036,47037,0.41,Ideal,5,D,SI2,2,876
47037,47038,0.25,Ideal,5,G,VVS2,6,525
47038,47039,0.7,Fair,1,E,I1,1,1273
47039,47040,0.7,Good,2,I,VS2,5,2268
47040,47041,0.35,Premium,4,E,SI1,3,788
47041,47042,0.32,Premium,4,E,VS2,5,702
47042,47043,0.3,Premium,4,F,VS2,5,776
47043,47044,0.4,Ideal,5,E,SI1,3,945
47044,47045,1.05,Premium,4,F,VS1,4,8114
47045,47046,1.28,Premium,4,H,VS2,5,7098
47046,47047,0.3,Ideal,5,F,IF,8,873
47047,47048,2.0,Premium,4,H,SI2,2,13134
47048,47049,1.01,Fair,1,G,SI1,3,2993
47049,47050,0.4,Ideal,5,G,SI2,2,573
47050,47051,1.2,Good,2,I,VS1,4,5600
47051,47052,0.35,Premium,4,D,SI1,3,644
47052,47053,1.51,Very Good,3,E,SI2,2,9731
47053,47054,1.04,Very Good,3,F,IF,8,10264
47054,47055,0.3,Premium,4,H,VVS2,6,776
47055,47056,0.52,Ideal,5,G,VVS2,6,1957
47056,47057,0.96,Good,2,I,I1,1,2333
47057,47058,0.95,Ideal,5,E,VS1,4,5879
47058,47059,0.52,Ideal,5,D,SI1,3,1600
47059,47060,1.09,Ideal,5,G,VS2,5,7357
47060,47061,0.55,Good,2,E,SI1,3,1138
47061,47062,0.53,Very Good,3,E,VVS2,6,2280
47062,47063,0.52,Very Good,3,G,VS1,4,1689
47063,47064,1.51,Premium,4,F,SI1,3,11817
47064,47065,1.51,Very Good,3,E,SI2,2,9936
47065,47066,0.35,Ideal,5,D,SI1,3,827
47066,47067,0.71,Good,2,E,SI1,3,2817
47067,47068,0.98,Very Good,3,G,SI2,2,4542
47068,47069,0.7,Ideal,5,E,VS2,5,3504
47069,47070,1.12,Very Good,3,E,SI1,3,6098
47070,47071,0.9,Very Good,3,H,SI2,2,3324
47071,47072,1.28,Premium,4,H,SI1,3,6701
47072,47073,0.7,Good,2,F,SI1,3,2409
47073,47074,0.41,Very Good,3,I,SI1,3,680
47074,47075,1.23,Premium,4,H,VS2,5,6291
47075,47076,0.5,Ideal,5,E,VS2,5,1629
47076,47077,0.54,Ideal,5,H,SI1,3,1154
47077,47078,0.43,Ideal,5,G,VS1,4,943
47078,47079,0.3,Very Good,3,F,VS2,5,524
47079,47080,0.5,Good,2,I,VS1,4,1193
47080,47081,0.41,Ideal,5,E,IF,8,1419
47081,47082,0.28,Ideal,5,F,VVS2,6,787
47082,47083,1.05,Very Good,3,G,SI1,3,5438
47083,47084,0.9,Premium,4,D,VS2,5,4914
47084,47085,0.75,Ideal,5,D,SI2,2,2726
47085,47086,1.52,Premium,4,I,SI1,3,6639
47086,47087,0.54,Ideal,5,G,VVS2,6,1985
47087,47088,0.33,Premium,4,I,VVS1,7,780
47088,47089,0.3,Ideal,5,D,VS2,5,911
47089,47090,0.42,Ideal,5,E,VS2,5,958
47090,47091,0.41,Ideal,5,E,VS2,5,935
47091,47092,0.52,Premium,4,F,VS2,5,1451
47092,47093,0.5,Ideal,5,E,SI1,3,1259
47093,47094,0.42,Ideal,5,G,VS2,5,847
47094,47095,0.32,Very Good,3,G,VVS2,6,672
47095,47096,0.56,Fair,1,E,VS2,5,1737
47096,47097,0.54,Premium,4,F,SI1,3,1237
47097,47098,0.8,Ideal,5,E,VS2,5,4126
47098,47099,1.01,Very Good,3,F,VVS1,7,8706
47099,47100,0.58,Premium,4,E,VS2,5,2535
47100,47101,1.01,Premium,4,E,SI2,2,4751
47101,47102,0.71,Ideal,5,D,VS1,4,3192
47102,47103,1.23,Very Good,3,I,SI1,3,5855
47103,47104,0.71,Ideal,5,I,VS1,4,2557
47104,47105,1.2,Very Good,3,E,SI1,3,6098
47105,47106,0.4,Very Good,3,G,VS1,4,853
47106,47107,1.28,Ideal,5,J,VS2,5,5795
47107,47108,0.32,Ideal,5,I,VVS1,7,756
47108,47109,1.5,Ideal,5,F,VS2,5,14199
47109,47110,0.23,Good,2,E,VVS2,6,530
47110,47111,0.7,Very Good,3,E,SI1,3,2164
47111,47112,0.32,Ideal,5,E,VVS2,6,1080
47112,47113,0.72,Very Good,3,E,SI1,3,2479
47113,47114,0.89,Ideal,5,F,SI1,3,4127
47114,47115,1.29,Ideal,5,J,SI1,3,5237
47115,47116,0.42,Good,2,G,SI1,3,687
47116,47117,0.32,Premium,4,I,VS2,5,576
47117,47118,0.34,Ideal,5,G,VS2,5,765
47118,47119,0.34,Ideal,5,E,VS2,5,692
47119,47120,0.32,Very Good,3,G,IF,8,954
47120,47121,1.46,Premium,4,I,SI2,2,5519
47121,47122,2.21,Premium,4,F,SI2,2,16657
47122,47123,0.78,Very Good,3,I,SI2,2,2271
47123,47124,0.7,Premium,4,G,VS2,5,2328
47124,47125,3.11,Fair,1,J,I1,1,9823
47125,47126,1.1,Ideal,5,D,VVS2,6,11132
47126,47127,1.27,Ideal,5,F,SI2,2,5308
47127,47128,2.61,Ideal,5,I,SI2,2,18756
47128,47129,1.22,Ideal,5,F,VS1,4,9756
47129,47130,0.54,Good,2,F,VS2,5,1745
47130,47131,1.0,Good,2,J,VVS2,6,3265
47131,47132,0.52,Very Good,3,G,VVS2,6,1833
47132,47133,1.06,Premium,4,H,VS2,5,5889
47133,47134,0.31,Premium,4,F,VS2,5,802
47134,47135,0.7,Premium,4,E,SI2,2,2335
47135,47136,1.57,Ideal,5,G,VS2,5,12506
47136,47137,0.31,Very Good,3,D,SI1,3,571
47137,47138,0.71,Good,2,F,SI1,3,2308
47138,47139,0.59,Ideal,5,E,VS2,5,1941
47139,47140,0.32,Ideal,5,F,VVS1,7,926
47140,47141,0.34,Ideal,5,F,VS2,5,726
47141,47142,0.32,Ideal,5,E,VS2,5,702
47142,47143,0.35,Ideal,5,H,IF,8,921
47143,47144,0.3,Ideal,5,E,VVS2,6,1053
47144,47145,0.44,Premium,4,E,VS2,5,1003
47145,47146,1.6,Premium,4,H,SI2,2,8184
47146,47147,0.41,Premium,4,F,VVS2,6,951
47147,47148,0.31,Ideal,5,E,VVS1,7,853
47148,47149,0.31,Ideal,5,D,SI2,2,593
47149,47150,1.31,Ideal,5,G,VVS2,6,11531
47150,47151,0.3,Premium,4,I,VS1,4,608
47151,47152,0.99,Good,2,F,SI2,2,4052
47152,47153,1.51,Good,2,G,SI1,3,10216
47153,47154,0.71,Fair,1,E,VS2,5,2902
47154,47155,1.87,Very Good,3,H,SI1,3,14308
47155,47156,0.7,Ideal,5,E,SI2,2,2398
47156,47157,0.55,Ideal,5,G,VS2,5,1752
47157,47158,1.03,Ideal,5,F,SI2,2,3807
47158,47159,2.0,Premium,4,E,SI2,2,17760
47159,47160,0.91,Ideal,5,F,SI1,3,4108
47160,47161,0.3,Very Good,3,G,SI1,3,447
47161,47162,1.16,Ideal,5,G,IF,8,9901
47162,47163,0.71,Ideal,5,E,SI2,2,2550
47163,47164,0.3,Good,2,G,VS2,5,648
47164,47165,0.26,Very Good,3,E,VVS1,7,554
47165,47166,0.69,Good,2,F,SI1,3,1951
47166,47167,0.92,Premium,4,F,SI1,3,3910
47167,47168,0.33,Ideal,5,E,VVS1,7,984
